TIMESTAMP,RECORD,AirTC_Avg,RH,T107_C,T107_C_2,WP_kPa,WP_kPa_2,VW_Avg,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrkW_Avg,SlrMJ_Tot,NR_Wm2_Avg,CNR_Wm2_Avg,Rain_mm_Tot,BP_mbar_Avg
2017-12-24,60095.5,9.658,89.575,-103.759,-104.241,,,,1.743,225.13400000000001,35.256,0.02,0.177,-16.939,-16.938,0.0,1013.865
2017-12-25,60191.5,10.006,86.25299999999999,-104.227,-105.505,,,,2.056,213.11,36.071999999999996,0.013000000000000001,0.11699999999999999,-17.063,-17.072,0.152,996.135
2017-12-26,60287.5,4.204,88.53399999999999,-102.975,-106.971,,,,1.935,201.518,26.758000000000003,0.013999999999999999,0.131,-36.571999999999996,-36.580999999999996,0.087,985.1560000000001
2017-12-27,60383.5,2.134,86.80799999999999,-103.852,-111.72,,,,3.168,271.372,22.971999999999998,0.016,0.146,-37.689,-37.751,0.14,982.7189999999999
2017-12-28,60479.5,2.166,85.00200000000001,-101.38,-111.45700000000001,,,,2.056,266.274,20.724,0.016,0.14800000000000002,-50.653999999999996,-50.662,0.0,994.365
2017-12-29,60575.5,3.215,86.814,-102.382,-105.27,,,,2.079,207.96099999999998,25.538,0.013000000000000001,0.11800000000000001,-25.534000000000002,-25.554000000000002,0.05,987.8330000000001
2017-12-30,60671.5,8.86,81.88,-103.935,-104.715,,,,2.37,226.37900000000002,27.41,0.019,0.17300000000000001,-11.402000000000001,-11.411,0.096,985.875
2017-12-31,60767.5,9.431000000000001,84.251,-103.335,-104.699,,,,1.903,222.37599999999998,31.211,0.017,0.155,-27.36,-27.365,0.035,983.6669999999999
2018-01-01,60863.5,5.732,85.15899999999999,-102.27799999999999,-106.012,,,,2.513,246.334,29.171999999999997,0.013000000000000001,0.114,-45.76,-45.909,0.015,988.6560000000001
2018-01-02,60959.5,6.71,86.22399999999999,-102.353,-105.086,,,,2.106,226.885,28.389,0.008,0.07400000000000001,-36.385,-36.412,0.065,994.7080000000001
2018-01-03,61055.5,8.293,74.962,-102.632,-114.585,,,,4.279,265.58,21.88,0.017,0.15,-34.034,-34.365,0.008,984.49
2018-01-04,61151.5,7.404,83.546,-102.307,-108.99600000000001,,,,2.574,230.89700000000002,28.888,0.016,0.14300000000000002,-26.801,-27.089000000000002,0.025,984.1669999999999
2018-01-05,61247.5,4.478,90.35700000000001,-101.895,-106.27,,,,1.35,231.03599999999997,26.522,0.016,0.145,-29.197,-29.197,0.031,985.312
2018-01-06,61343.5,2.7310000000000003,90.461,-102.65299999999999,-105.794,,,,1.0859999999999999,121.87100000000001,41.016999999999996,0.017,0.156,-23.75,-23.748,0.004,1004.1460000000001
2018-01-07,61439.5,1.015,87.273,-100.67399999999999,-108.212,,,,1.281,132.059,34.38,0.015,0.14,-51.216,-51.218,0.002,1021.615
2018-01-08,61535.5,0.616,88.51100000000001,-102.199,-106.396,,,,1.298,86.626,20.671999999999997,0.012,0.11199999999999999,-23.410999999999998,-23.410999999999998,0.0,1016.823
2018-01-09,61631.5,3.405,94.464,-105.0,-104.11399999999999,,,,1.135,119.321,20.305,0.005,0.048,-6.564,-6.564,0.004,1000.8439999999999
2018-01-10,61727.5,6.973,93.39399999999999,-104.38600000000001,-104.96700000000001,,,,1.0070000000000001,236.18099999999998,23.956999999999997,0.023,0.207,-2.9530000000000003,-2.9530000000000003,0.054000000000000006,996.9689999999999
2018-01-11,61823.5,6.026,92.204,-104.301,-104.434,,,,1.091,291.733,20.039,0.013000000000000001,0.11699999999999999,0.171,0.171,0.01,1011.302
2018-01-12,61919.5,6.205,93.65799999999999,-104.465,-104.77799999999999,,,,0.807,143.945,25.241999999999997,0.016,0.14300000000000002,0.293,0.293,0.0,1018.177
2018-01-13,62015.5,5.507000000000001,86.681,-105.17299999999999,-106.98100000000001,,,,1.594,133.045,23.333000000000002,0.016,0.147,-2.046,-2.046,0.0,1012.427
2018-01-14,62111.5,3.928,82.726,-105.63600000000001,-109.64200000000001,,,,1.07,164.084,31.076,0.012,0.109,-3.577,-3.577,0.0,1010.573
2018-01-15,62207.5,7.12,88.95200000000001,-103.23,-105.50200000000001,,,,2.414,232.91099999999997,28.732,0.017,0.153,-29.083000000000002,-29.113000000000003,0.094,988.135
2018-01-16,62303.5,4.077,81.586,-103.28399999999999,-111.93700000000001,,,,2.915,261.339,22.704,0.023,0.21,-45.034,-45.075,0.012,984.49
2018-01-17,62399.5,4.047,78.968,-102.863,-115.81299999999999,,,,3.463,259.35900000000004,22.465999999999998,0.024,0.21600000000000003,-39.596,-39.821,0.027000000000000003,993.25
2018-01-18,62495.5,5.5760000000000005,83.41799999999999,-102.443,-111.955,,,,3.443,265.457,22.322,0.023,0.21100000000000002,-29.807,-30.078000000000003,0.06,989.7810000000001
2018-01-19,62591.5,3.247,81.73,-101.56,-111.898,,,,1.93,254.893,25.584,0.022000000000000002,0.198,-48.015,-48.02,0.0,998.8330000000001
2018-01-20,62687.5,2.14,91.24600000000001,-101.98200000000001,-106.515,,,,0.9590000000000001,186.74900000000002,33.912,0.013000000000000001,0.122,-25.739,-25.739,0.042,996.115
2018-01-21,62783.5,1.7619999999999998,95.163,-103.085,-104.914,,,,1.212,166.62900000000002,31.17,0.006999999999999999,0.067,-18.930999999999997,-18.930999999999997,0.10400000000000001,1002.8439999999999
2018-01-22,62879.5,7.617000000000001,83.208,-104.704,-106.62,,,,2.0709999999999997,265.14099999999996,23.594,0.035,0.317,-14.979000000000001,-14.955,0.0,1003.2080000000001
2018-01-23,62975.5,9.847999999999999,86.689,-103.24,-104.319,,,,1.7080000000000002,206.945,34.876999999999995,0.027000000000000003,0.247,-13.584000000000001,-13.583,0.008,1004.1460000000001
2018-01-24,63071.5,8.933,86.31,-102.838,-105.04899999999999,,,,2.242,217.085,33.897,0.012,0.10800000000000001,-31.616,-31.636999999999997,0.102,994.927
2018-01-25,63167.5,6.127000000000001,85.639,-102.48899999999999,-106.42299999999999,,,,1.4469999999999998,210.085,38.846,0.031,0.276,-39.905,-39.906,0.015,997.4580000000001
2018-01-26,63263.5,4.53,89.738,-102.76299999999999,-105.527,,,,0.893,253.717,29.139,0.027000000000000003,0.243,-13.202,-13.202,0.002,1011.0830000000001
2018-01-27,63359.5,7.502999999999999,89.33,-102.27,-103.515,,,,1.895,217.505,34.391,0.019,0.16899999999999998,-22.523000000000003,-22.526999999999997,0.021,1015.0210000000001
2018-01-28,63455.5,11.202,82.73100000000001,-104.273,-107.521,,,,2.7319999999999998,257.57,24.549,0.039,0.35600000000000004,-9.998,-9.955,0.0,1019.2710000000001
2018-01-29,63551.5,8.97,81.499,-103.316,-106.682,,,,2.84,271.219,23.91,0.027999999999999997,0.254,-26.518,-26.528000000000002,0.021,1017.688
2018-01-30,63647.5,4.5089999999999995,82.29899999999999,-103.08200000000001,-113.427,,,,1.021,222.149,33.647,0.043,0.385,-12.592,-12.592,0.004,1018.0830000000001
2018-01-31,63743.5,5.751,80.119,-103.2,-108.336,,,,2.88,256.112,24.691,0.037000000000000005,0.336,-21.428,-21.395,0.012,994.9169999999999
2018-02-01,63839.5,4.761,78.67,-102.583,-116.124,,,,3.457,291.186,20.675,0.047,0.42200000000000004,-18.173,-17.977999999999998,0.002,994.6560000000001
2018-02-02,63935.5,4.515,78.773,-102.19,-109.51,,,,2.188,291.692,19.863,0.032,0.289,-20.665,-20.669,0.0,1003.7289999999999
2018-02-03,64031.5,2.867,91.62799999999999,-102.51799999999999,-105.34,,,,0.774,170.47799999999998,33.985,0.019,0.17300000000000001,-6.242000000000001,-6.242000000000001,0.052000000000000005,1000.812
2018-02-04,64127.5,3.261,83.887,-103.464,-110.915,,,,1.531,59.247,32.246,0.039,0.35200000000000004,3.4739999999999998,3.4760000000000004,0.002,1018.865
2018-02-05,64223.5,2.004,83.20200000000001,-102.786,-120.0,,,,1.287,52.178999999999995,31.938000000000002,0.06,0.539,7.745,7.745,0.0,1021.1560000000001
2018-02-06,64319.5,0.748,88.34100000000001,-101.26299999999999,-111.76899999999999,,,,1.249,262.545,25.531999999999996,0.024,0.215,-14.925999999999998,-14.925999999999998,0.015,1012.125
2018-02-07,64415.5,0.8059999999999999,74.792,-102.196,-120.596,,,,1.376,269.309,21.814,0.063,0.57,-12.395999999999999,-12.395999999999999,0.006,1013.5830000000001
2018-02-08,64511.5,4.332,85.79799999999999,-101.911,-106.619,,,,1.49,202.202,43.071999999999996,0.047,0.428,-7.02,-7.02,0.071,1007.0830000000001
2018-02-09,64607.5,4.5889999999999995,81.993,-102.995,-114.04899999999999,,,,2.9330000000000003,266.772,22.329,0.05,0.44799999999999995,-12.274000000000001,-12.077,0.06,1001.5830000000001
2018-02-10,64703.5,4.614,89.273,-101.447,-105.833,,,,1.53,199.42700000000002,34.941,0.037000000000000005,0.33399999999999996,-11.665999999999999,-11.665,0.054000000000000006,1000.3960000000001
2018-02-11,64799.5,3.873,82.681,-102.821,-114.602,,,,3.827,276.569,20.8,0.046,0.41200000000000003,-31.13,-31.296,0.031,993.885
2018-02-12,64895.5,2.786,78.23100000000001,-101.70200000000001,-110.16799999999999,,,,2.461,248.89,23.524,0.07200000000000001,0.6459999999999999,-15.494000000000002,-15.487,0.0,1004.125
2018-02-13,64991.5,3.2710000000000004,86.971,-100.586,-107.04,,,,1.871,201.697,23.278000000000002,0.025,0.222,-33.798,-33.8,0.04,993.74
2018-02-14,65087.5,2.5340000000000003,88.978,-101.175,-106.369,,,,1.9980000000000002,168.261,22.084,0.033,0.299,-14.732000000000001,-14.735,0.04,994.6669999999999
2018-02-15,65183.5,6.47,75.707,-103.505,-111.163,,,,2.327,246.956,27.14,0.076,0.687,-8.839,-8.63,0.019,999.385
2018-02-16,65279.5,4.902,76.507,-101.58200000000001,-115.447,,,,1.245,215.983,29.189,0.07200000000000001,0.65,-10.977,-10.977,0.0,1014.8330000000001
2018-02-17,65375.5,5.513999999999999,84.751,-101.535,-106.53299999999999,,,,0.929,174.582,36.013000000000005,0.051,0.46299999999999997,1.732,1.732,0.0,1013.8539999999999
2018-02-18,65471.5,6.197,88.235,-103.944,-106.90100000000001,,,,0.847,145.244,32.917,0.059000000000000004,0.531,19.602999999999998,19.602999999999998,0.002,1013.635
2018-02-19,65567.5,9.068,92.51700000000001,-103.715,-104.185,,,,1.7309999999999999,271.058,31.096,0.026000000000000002,0.237,6.041,6.044,0.025,1009.5939999999999
2018-02-20,65663.5,8.192,79.638,-104.125,-108.48100000000001,,,,2.513,314.457,25.737,0.049,0.446,3.307,3.358,0.004,1014.6039999999999
2018-02-21,65759.5,5.621,87.666,-103.25299999999999,-107.87100000000001,,,,1.162,108.336,28.659000000000002,0.03,0.27399999999999997,1.3090000000000002,1.3090000000000002,0.002,1020.5939999999999
2018-02-22,65855.5,2.077,82.564,-102.23,-110.095,,,,1.087,108.94,21.232,0.049,0.44299999999999995,-8.432,-8.432,0.002,1018.2919999999999
2018-02-23,65951.5,0.11599999999999999,81.962,-102.184,-123.06700000000001,,,,1.3769999999999998,143.862,22.434,0.062,0.5579999999999999,4.163,4.188,0.0,1015.885
2018-02-24,66047.5,2.1319999999999997,73.61,-101.0,-109.947,,,,2.102,94.333,18.344,0.094,0.845,6.95,6.957000000000001,0.0,1016.698
2018-02-25,66143.5,0.579,74.653,-100.62899999999999,-109.051,,,,1.871,89.324,18.748,0.096,0.867,-1.2570000000000001,-1.248,0.0,1022.573
2018-02-26,66239.5,-0.669,80.605,-100.88,-111.363,,,,2.117,65.46300000000001,21.765,0.052000000000000005,0.473,4.734,4.754,0.0,1025.781
2018-02-27,66335.5,-1.6469999999999998,85.944,-100.75,-112.72399999999999,,,,1.4769999999999999,147.05700000000002,27.339000000000002,0.057,0.51,1.3259999999999998,1.335,0.004,1018.9060000000001
2018-02-28,66431.5,-4.227,83.92,-101.031,-110.736,,,,2.265,77.955,25.186,0.06,0.54,-8.55,-8.538,0.0,1011.7810000000001
2018-03-01,66527.5,-3.415,81.41,-100.92200000000001,-108.42299999999999,,,,3.8710000000000004,80.025,18.816,0.03,0.273,-5.702999999999999,-5.692,0.0,999.1039999999999
2018-03-02,66623.5,-1.178,79.13600000000001,-101.094,-109.635,,,,4.296,83.45299999999999,18.7,0.037000000000000005,0.33,4.395,4.5489999999999995,0.0,989.7919999999999
2018-03-03,66719.5,-0.449,91.76799999999999,-100.415,-107.786,,,,2.5989999999999998,80.206,18.844,0.018000000000000002,0.159,1.597,1.597,0.006,987.615
2018-03-04,66815.5,3.397,95.59100000000001,-101.177,-106.85700000000001,,,,1.129,109.219,19.309,0.034,0.308,11.345,11.345,0.096,982.5419999999999
2018-03-05,66911.5,6.341,88.01700000000001,-101.539,-105.881,,,,1.297,156.749,29.479,0.091,0.8190000000000001,28.041999999999998,28.041999999999998,0.031,980.4169999999999
2018-03-06,67007.5,5.97,85.06700000000001,-101.704,-106.105,,,,1.073,200.324,31.485,0.066,0.597,20.156,20.156,0.042,979.812
2018-03-07,67103.5,4.224,80.40899999999999,-100.755,-107.522,,,,0.9570000000000001,205.05599999999998,35.196,0.078,0.7040000000000001,14.122,14.124,0.0,986.0419999999999
2018-03-08,67199.5,4.834,84.27,-101.306,-105.92200000000001,,,,2.016,224.926,24.639,0.064,0.5770000000000001,5.712000000000001,5.803,0.073,986.49
2018-03-09,67295.5,4.832,88.941,-101.663,-105.664,,,,1.1340000000000001,136.407,24.813000000000002,0.067,0.606,10.055,10.055,0.079,993.7189999999999
2018-03-10,67391.5,10.765999999999998,91.829,-103.179,-103.57,,,,1.2229999999999999,177.46099999999998,30.156,0.063,0.5670000000000001,21.684,21.684,0.057999999999999996,985.5210000000001
2018-03-11,67487.5,7.994,90.124,-103.054,-104.25,,,,1.224,111.285,25.554000000000002,0.057999999999999996,0.522,17.957,17.957,0.019,984.76
2018-03-12,67583.5,6.584,95.44,-104.016,-104.16,,,,1.546,195.015,28.616,0.012,0.107,-4.823,-4.824,0.267,983.25
2018-03-13,67679.5,7.199,84.059,-103.598,-105.719,,,,1.349,253.53099999999998,28.259,0.083,0.747,25.358,25.358,0.01,998.8539999999999
2018-03-14,67775.5,7.638,76.468,-101.443,-109.42299999999999,,,,1.943,133.619,24.53,0.096,0.8640000000000001,21.805,21.822,0.0,994.75
2018-03-15,67871.5,8.526,88.99799999999999,-101.458,-106.446,,,,1.804,117.65299999999999,19.974,0.046,0.41700000000000004,6.02,6.018,0.08800000000000001,982.552
2018-03-16,67967.5,8.415,86.76700000000001,-103.814,-106.506,,,,2.004,112.37100000000001,24.34,0.08,0.7240000000000001,37.125,37.123000000000005,0.004,991.0830000000001
2018-03-17,68063.5,0.35700000000000004,85.291,-101.875,-110.565,,,,4.478,69.734,18.927,0.07400000000000001,0.667,24.433000000000003,24.995,0.008,1003.115
2018-03-18,68159.5,-1.109,83.304,-100.99799999999999,-110.581,,,,3.775,73.941,18.043,0.025,0.226,-5.095,-5.107,0.0,1005.2810000000001
2018-03-19,68255.5,1.659,69.954,-101.427,-108.912,,,,3.6489999999999996,59.195,21.129,0.111,0.9990000000000001,26.377,26.855999999999998,0.021,1011.8439999999999
2018-03-20,68351.5,4.043,84.289,-100.39200000000001,-107.531,,,,1.446,265.83,33.45,0.066,0.598,5.53,5.5329999999999995,0.008,1022.4169999999999
2018-03-21,68447.5,4.949,74.862,-100.064,-108.62,,,,2.002,273.893,20.041,0.13,1.17,39.31,39.351,0.0,1022.8439999999999
2018-03-22,68543.5,7.944,74.875,-100.288,-115.551,,,,2.102,256.22,24.289,0.079,0.716,35.973,35.99,0.0,1010.6460000000001
2018-03-23,68639.5,8.92,75.16,-100.031,-108.209,,,,1.6130000000000002,198.025,31.644000000000002,0.10800000000000001,0.976,47.318999999999996,47.356,0.006,991.438
2018-03-24,68735.5,7.555,85.462,-100.641,-106.906,,,,0.725,137.355,37.944,0.055999999999999994,0.506,19.105,19.105,0.015,994.365
2018-03-25,68831.5,8.432,70.34,-100.07600000000001,-107.79299999999999,,,,1.431,281.64099999999996,26.143,0.14400000000000002,1.295,51.411,51.413999999999994,0.0,1004.0
2018-03-26,68927.5,7.985,69.35600000000001,-99.649,-107.21600000000001,,,,1.2429999999999999,260.47700000000003,29.324,0.14800000000000002,1.337,57.464,57.466,0.0,1009.0830000000001
2018-03-27,69023.5,8.013,83.586,-100.34700000000001,-107.515,,,,2.03,225.298,27.244,0.068,0.614,23.099,23.145,0.06,998.8960000000001
2018-03-28,69119.5,6.4910000000000005,78.187,-100.363,-113.191,,,,1.811,275.941,22.276,0.098,0.879,25.449,25.518,0.004,995.927
2018-03-29,69215.5,5.303999999999999,83.663,-100.49600000000001,-108.72399999999999,,,,1.43,159.7,29.535,0.09300000000000001,0.836,17.565,17.565,0.069,993.0830000000001
2018-03-30,69311.5,5.574,90.986,-101.352,-106.45299999999999,,,,1.8130000000000002,92.604,24.579,0.07200000000000001,0.65,22.028000000000002,22.019000000000002,0.14400000000000002,989.1669999999999
2018-03-31,69407.5,5.021,92.48100000000001,-101.685,-105.021,,,,1.95,192.128,33.741,0.028999999999999998,0.26,-0.239,-0.245,0.038,991.1669999999999
2018-04-01,69503.5,4.136,86.795,-101.863,-106.12899999999999,,,,1.659,200.49400000000003,22.921999999999997,0.045,0.40700000000000003,12.984000000000002,12.984000000000002,0.004,1004.0419999999999
2018-04-02,69599.5,7.065,92.37100000000001,-102.164,-104.792,,,,1.545,140.263,22.005,0.062,0.562,15.637,15.637,0.204,990.76
2018-04-03,69695.5,10.828,83.977,-102.238,-104.23899999999999,,,,1.281,185.11900000000003,33.260999999999996,0.111,0.998,28.39,28.39,0.021,984.625
2018-04-04,69791.5,8.685,88.57,-102.646,-103.684,,,,1.837,184.37900000000002,24.384,0.081,0.725,12.22,12.207,0.05,985.4060000000001
2018-04-05,69887.5,6.892,64.435,-101.839,-105.946,,,,1.851,242.643,27.639,0.196,1.761,74.092,74.089,0.004,1005.938
2018-04-06,69983.5,9.387,71.289,-100.184,-112.491,,,,1.626,141.485,23.303,0.133,1.198,44.608000000000004,44.622,0.0,1003.198
2018-04-07,70079.5,10.699000000000002,83.65,-100.31700000000001,-106.941,,,,1.0859999999999999,190.852,32.708,0.075,0.674,28.023000000000003,28.023000000000003,0.0,998.198
2018-04-08,70175.5,9.232000000000001,88.289,-101.036,-107.63600000000001,,,,0.8590000000000001,197.43900000000002,32.053000000000004,0.055999999999999994,0.5,9.027000000000001,9.027000000000001,0.004,1001.7919999999999
2018-04-09,70271.5,8.515,92.73,-101.777,-105.75200000000001,,,,1.192,103.15100000000001,29.053,0.061,0.551,24.831999999999997,24.831999999999997,0.077,1000.7080000000001
2018-04-10,70367.5,7.757999999999999,96.395,-103.39399999999999,-104.055,,,,1.5290000000000001,60.958,26.415,0.025,0.222,2.411,2.411,0.15,996.688
2018-04-11,70463.5,6.849,97.21,-105.572,-103.929,,,,2.045,48.633,32.189,0.021,0.193,3.3989999999999996,3.4,0.01,1001.8960000000001
2018-04-12,70559.5,5.79,97.59200000000001,-105.061,-103.427,,,,1.7519999999999998,54.833999999999996,38.62,0.017,0.155,3.372,3.373,0.006,999.01
2018-04-13,70655.5,8.135,92.40299999999999,-104.87100000000001,-103.117,,,,0.986,265.0,29.375999999999998,0.061,0.5479999999999999,29.305,29.305,0.10800000000000001,999.9169999999999
2018-04-14,70751.5,12.413,74.41199999999999,-103.74,-105.76899999999999,-3.696,,,0.892,181.611,33.978,0.168,1.511,83.225,83.225,0.0,1008.562
2018-04-15,70847.5,10.875,88.086,-103.44200000000001,-104.39299999999999,,,,1.266,137.281,21.245,0.086,0.7709999999999999,22.961,22.962,0.021,1001.6669999999999
2018-04-16,70943.5,11.761,72.329,-102.1,-106.792,,,,1.469,210.976,38.218,0.152,1.368,66.363,66.367,0.0,1003.9580000000001
2018-04-17,71039.5,12.949000000000002,78.045,-100.91799999999999,-107.777,,,,1.865,176.90900000000002,29.96,0.077,0.69,34.02,34.023,0.012,1009.198
2018-04-18,71135.5,17.883,72.86,-99.669,-103.31,-3.695,-3.6919999999999997,,1.433,164.204,29.392,0.218,1.962,104.584,104.584,0.002,1017.7189999999999
2018-04-19,71231.5,20.088,60.071999999999996,-97.618,-103.303,-3.693,-3.698,,0.922,184.702,36.844,0.223,2.01,103.288,103.288,0.0,1016.1460000000001
2018-04-20,71327.5,15.419,73.446,-99.24799999999999,-105.934,,,,1.442,287.996,25.609,0.215,1.932,98.928,98.934,0.0,1016.865
2018-04-21,71423.5,15.537,72.635,-99.30799999999999,-106.161,,,,1.0,143.12,31.345,0.179,1.6130000000000002,79.557,79.557,0.06,1012.9169999999999
2018-04-22,71519.5,16.011,73.742,-99.648,-106.809,,,,1.771,220.544,26.313000000000002,0.154,1.386,59.026,59.031000000000006,0.015,1002.135
2018-04-23,71615.5,11.82,72.459,-99.869,-106.029,,,,1.7209999999999999,244.97299999999998,32.269,0.149,1.3430000000000002,59.961999999999996,59.972,0.0,1006.2810000000001
2018-04-24,71711.5,11.431,85.014,-100.102,-106.415,,,,1.666,233.49900000000002,34.580999999999996,0.075,0.672,7.2989999999999995,7.3,0.11,1003.4169999999999
2018-04-25,71807.5,10.241,76.852,-100.59,-109.42299999999999,,,,1.95,261.978,28.281,0.175,1.575,63.354,63.363,0.015,1002.5
2018-04-26,71903.5,10.017999999999999,66.453,-100.20200000000001,-106.82,,,,2.061,263.27299999999997,26.553,0.17,1.531,60.906000000000006,60.983000000000004,0.002,1006.385
2018-04-27,71999.5,7.181,88.16,-100.32700000000001,-106.696,,,,1.251,104.829,26.111,0.063,0.5660000000000001,2.437,2.437,0.079,1001.938
2018-04-28,72095.5,6.992999999999999,89.84100000000001,-100.34700000000001,-107.495,,,,1.328,93.725,42.356,0.061,0.55,4.525,4.525,0.055999999999999994,1004.3439999999999
2018-04-29,72191.5,6.731,82.221,-101.04299999999999,-107.38,,,,1.81,118.163,36.717,0.06,0.544,19.219,19.237000000000002,0.0,1006.76
2018-04-30,72287.5,7.303999999999999,68.425,-100.50200000000001,-108.035,,,,2.371,323.506,35.3,0.154,1.385,61.738,61.845,0.0,1002.052
2018-05-01,72383.5,9.618,67.26100000000001,-99.84200000000001,-104.928,,,,1.495,231.007,36.566,0.198,1.787,79.263,79.264,0.002,999.8960000000001
2018-05-02,72479.5,9.752,77.145,-100.07600000000001,-110.521,,,,2.069,226.93099999999998,30.604,0.141,1.2690000000000001,50.65,50.808,0.16,996.677
2018-05-03,72575.5,10.897,70.59100000000001,-99.544,-105.881,,,,0.9640000000000001,248.69400000000002,38.385999999999996,0.174,1.565,77.646,77.646,0.0,1010.635
2018-05-04,72671.5,13.479000000000001,76.35300000000001,-99.87899999999999,-106.822,,,,0.774,233.864,44.62,0.134,1.208,73.131,73.131,0.0,1015.8960000000001
2018-05-05,72767.5,16.438,73.09100000000001,-98.95200000000001,-104.601,,,,0.541,156.077,43.708,0.262,2.354,133.092,133.092,0.0,1018.1560000000001
2018-05-06,72863.5,18.062,62.729,-98.905,-107.321,,,,0.595,150.64700000000002,39.352,0.27399999999999997,2.47,137.809,137.809,0.0,1015.75
2018-05-07,72959.5,19.267,67.065,-98.546,-103.62700000000001,,,,0.6629999999999999,138.66,32.963,0.258,2.325,131.732,131.732,0.0,1010.698
2018-05-08,73055.5,17.734,71.581,-99.77799999999999,-104.854,,,,1.163,198.17,38.895,0.226,2.032,108.29899999999999,108.304,0.002,1002.5310000000001
2018-05-09,73151.5,13.485999999999999,73.242,-100.084,-105.556,,,,0.777,230.50099999999998,51.786,0.222,2.001,106.259,106.26,0.002,1001.698
2018-05-10,73247.5,11.93,67.66199999999999,-100.329,-108.385,,,,1.555,255.028,35.72,0.23600000000000002,2.122,114.774,114.82600000000001,0.021,1006.7710000000001
2018-05-11,73343.5,12.389000000000001,66.601,-101.23200000000001,-108.447,,,,1.054,132.477,27.853,0.166,1.493,62.152,62.152,0.004,1007.7080000000001
2018-05-12,73439.5,12.151,81.542,-100.988,-106.47399999999999,,,,0.6629999999999999,192.13099999999997,42.50899999999999,0.155,1.3980000000000001,69.815,69.815,0.096,1005.4689999999999
2018-05-13,73535.5,12.955,70.758,-100.256,-108.375,,,,1.344,280.778,28.189,0.243,2.187,120.24600000000001,120.249,0.002,1007.7810000000001
2018-05-14,73631.5,14.288,54.2,-100.556,-104.914,,,,1.218,248.89,36.765,0.293,2.636,139.877,139.879,0.0,1014.3960000000001
2018-05-15,73727.5,16.287,62.185,-101.669,-109.038,,,,1.182,252.935,37.116,0.275,2.475,142.033,142.033,0.002,1014.7289999999999
2018-05-16,73823.5,12.308,73.59899999999999,-102.73,-111.205,,,,1.932,97.071,38.049,0.159,1.4269999999999998,78.172,78.23,0.0,1020.2710000000001
2018-05-17,73919.5,9.984,72.625,-102.139,-110.443,,,,1.311,111.601,35.046,0.257,2.31,116.36200000000001,116.37,0.0,1021.7810000000001
2018-05-18,74015.5,11.545,70.706,-102.027,-108.316,,,,0.7,217.75,45.18899999999999,0.25,2.252,112.85700000000001,112.85700000000001,0.0,1018.875
2018-05-19,74111.5,14.904000000000002,66.018,-101.63799999999999,-110.015,,,,0.63,134.8,43.262,0.28,2.517,136.155,136.155,0.0,1016.7189999999999
2018-05-20,74207.5,17.285999999999998,64.078,-101.715,-107.70299999999999,,,,0.731,114.221,32.423,0.282,2.54,136.739,136.74200000000002,0.0,1014.427
2018-05-21,74303.5,16.506,67.555,-102.055,-106.96600000000001,,,,1.089,101.76,38.478,0.27699999999999997,2.491,132.441,132.445,0.0,1010.823
2018-05-22,74399.5,14.981,72.089,-103.25399999999999,-110.08,,,,1.692,160.621,41.443999999999996,0.272,2.4459999999999997,129.1,129.142,0.0,1012.2710000000001
2018-05-23,74495.5,12.815999999999999,78.322,-103.37299999999999,-112.48100000000001,,,,2.001,48.919,37.742,0.213,1.913,114.65100000000001,114.664,0.0,1018.312
2018-05-24,74591.5,13.470999999999998,78.73,-102.49799999999999,-109.523,,,,2.033,60.123000000000005,35.336,0.191,1.716,104.21799999999999,104.234,0.0,1015.7810000000001
2018-05-25,74687.5,12.72,94.86200000000001,-101.28200000000001,-107.132,,,,1.314,120.90299999999999,46.131,0.021,0.188,-0.254,-0.254,0.13699999999999998,1012.4169999999999
2018-05-26,74783.5,15.892000000000001,80.334,-101.066,-108.73100000000001,,,,1.933,52.67,36.833,0.217,1.952,122.844,122.963,0.0,1014.9789999999999
2018-05-27,74879.5,17.785999999999998,78.012,-101.663,-109.685,,,,1.827,78.66199999999999,34.278,0.212,1.9040000000000001,116.61200000000001,116.67,0.002,1011.0939999999999
2018-05-28,74975.5,17.118,83.654,-101.31299999999999,-112.46600000000001,,,,1.534,51.5,39.895,0.177,1.598,101.23299999999999,101.23200000000001,0.0,1013.2080000000001
2018-05-29,75071.5,15.123,89.891,-100.954,-107.63600000000001,,,,1.9509999999999998,47.611000000000004,37.209,0.115,1.035,70.003,70.016,0.002,1012.438
2018-05-30,75167.5,14.365,94.086,-100.78200000000001,-107.00200000000001,,,,0.938,125.035,41.965,0.027000000000000003,0.244,5.074,5.074,0.146,1007.3330000000001
2018-05-31,75263.5,17.968,88.96,-101.699,-106.266,,,,0.858,99.605,29.489,0.14300000000000002,1.29,85.631,85.631,0.0,1008.8960000000001
2018-06-01,75359.5,18.25,88.27799999999999,-101.045,-107.223,,,,0.721,94.39399999999999,40.12,0.153,1.3780000000000001,90.52799999999999,90.52799999999999,0.0,1010.49
2018-06-02,75455.5,18.547,85.72,-100.164,-110.72399999999999,,,,1.329,286.256,28.125,0.145,1.307,75.05199999999999,75.05199999999999,0.0,1010.6460000000001
2018-06-03,75551.5,19.348,77.827,-99.695,-107.913,,,,0.889,202.555,41.96,0.235,2.113,129.974,129.974,0.0,1011.865
